['weather', ',', 'or', 'we', 'shall']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.12546705652439227, 0.0, 0.38033885066202344, 0.1697339767083625, 0.21585250296712777, 0.10860761313809404]
['understand', 'that', 'on', 'your', 'arrival']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21343983959188886, 0.356094875543176, 0.13202136653974997, 0.2152474046362134, 0.08319651368897177]
['women', 'as', 'such', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1670613228406333, 0.5636322155543888, 0.14440563915842064, 0.12490082244655727]
['of', 'that', 'semi', '-']	[0.0, 0.0, 0.0448417850072925, 0.0, 0.23293902957583826, 0.2376221195106146, 0.13066877875379745, 0.14406478693308755, 0.09858084010899983, 0.08385705858195001, 0.02742560152841978]
['were', 'to', 'the', 'full', 'as']	[0.0, 0.0, 0.1142698682743513, 0.25930714086796114, 0.23972153369829854, 0.20688943358233564, 0.05297439802335014, 0.04758947963625077, 0.035497426978512936, 0.022704785227116553, 0.021045933711823096]
['lover', 'of', 'mine', ',', '"']	[0.0, 0.0, 0.0, 0.0, 0.45918399435394386, 0.06766003029354632, 0.20294376819290505, 0.09115713140773388, 0.10983797332042354, 0.0, 0.06921710243144738]
['with', 'water', 'spots', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5285525569153651, 0.471447443084635]
['', 'He', 'smiled', 'a', 'soft']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4650829348670119, 0.15165408038792896, 0.38326298474505927]
['when', 'she', 'got', 'there', 'her']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.11051459580350068, 0.49722668794350644, 0.0744471550516969, 0.0, 0.2047536736314386, 0.11305788756985746]
['of', 'flesh', 'in', 'a']	[0.0, 0.0, 0.0, 0.04150954573913779, 0.03289226359487399, 0.17447841569001624, 0.0, 0.2154823039251039, 0.0944149521482835, 0.2501427053423855, 0.19107981356019918]
['of', 'conditions', 'within', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2691889192416952, 0.3027833422646431, 0.045334168449156095, 0.10924901009334603, 0.17811939459502546, 0.09532516535613426]
['Seabedabbled', ',', 'fallen', ',', 'weltering']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3662928228212539, 0.23539053605097018, 0.2014846666616091, 0.19683197446616688]
['stage', ')', 'cost', 'sixpence', ';']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['so', 'we', 'can', 'watch', 'for']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46417168264852265, 0.0, 0.0, 0.0, 0.5358283173514773]
['is', 'so', 'full', 'of', 'his']	[0.0, 0.16366132762472999, 0.1277265434939155, 0.12881943539650853, 0.10207682955223811, 0.07896450592714341, 0.1353435007920687, 0.08359013642312181, 0.09766814365354286, 0.053742814958457015, 0.02840676217827412]
['it', 'has', 'to', 'be', 'performed']	[0.0, 0.0, 0.0, 0.16374839458609713, 0.12975462058321288, 0.05735741010576705, 0.17204143849992448, 0.19319149531615742, 0.09311290068291254, 0.1366299990820103, 0.054163741143918157]
['about', 'the', 'ozone', 'layer', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['she', 'would', ',', 'let', 'her']	[0.0, 0.0, 0.0, 0.0, 0.2007514399797474, 0.0, 0.0, 0.7173565741656871, 0.0, 0.046975281217322154, 0.034916704637243265]
['you', 'really', 'love', 'me', 'then']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5963432161901693, 0.1339310327348558, 0.10758502359702958, 0.05262193017828063, 0.10951879729966477]
['It', 'just', 'seemed', 'easier', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15039682672977928, 0.8496031732702207]
['If', 'we', 'had', 'had', 'the']	[0.0, 0.0, 0.14074912682051105, 0.07097672321506737, 0.028121062848553605, 0.09944625183533332, 0.17710693764596355, 0.16747766382955548, 0.1143526995952936, 0.13818526804617356, 0.0635842661635486]
['it', 'on', 'a', 'leash', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13021373209631218, 0.0, 0.30696834536581036, 0.5628179225378774]
['part', ',', 'I', 'remember', 'nothing']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.1758501772095925, 0.0, 0.35537963053861754, 0.09515724911216557, 0.25598795010923225, 0.11762499303039209]
[',', 'we', 'have', 'what', 'we']	[0.0, 0.0, 0.23500720162991365, 0.0, 0.046953415883887725, 0.14528873214916924, 0.046691592801326044, 0.12583598989591482, 0.07861963119793225, 0.16480454004330092, 0.15679889639855524]
['in', 'the', 'Lais', 'of', 'Marie']	[0.0, 0.0, 0.0, 0.6682262260417949, 0.0, 0.029258092718548703, 0.0658189284058675, 0.07883779510925824, 0.07916169495943803, 0.04646343194256541, 0.03223383082252708]
['of', 'feathers', ',', 'that']	[0.0, 0.0, 0.0, 0.4143579216110589, 0.10944607027586792, 0.1451403374090646, 0.03627859124359421, 0.09777247181503933, 0.13089888470415423, 0.012805038733117852, 0.053300684208102994]
['a', 'great', 'many', ',', 'you']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17876036335223047, 0.2676485556843888, 0.25799824513580627, 0.18928794902495388, 0.10630488680262065]
['valley', 'of', 'the', 'Dead', 'Sea']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.29336496143904334, 0.07332811616142171, 0.2634968604487351, 0.05291588396328156, 0.15529313605958162, 0.16160104192793678]
['in', 'spite', 'of', 'their', 'superior']	[0.0, 0.0, 0.1366496513832605, 0.06890944691993446, 0.2730200550147652, 0.12068721092316122, 0.144798737163879, 0.09755981394887019, 0.06530708798080906, 0.07027453078264015, 0.02279346588268043]
['on', 'her', 'original', 'plan']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.4175403916771721, 0.0, 0.0, 0.0, 0.22102556671058712, 0.3614340416122408]
['', 'He', 'started', 'again', 'at']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10062856191189658, 0.0, 0.43570048578364357, 0.2841461233789901, 0.17952482892546984]
['leg', ',', 'and', 'when', 'she']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09611043211648408, 0.0863406781899176, 0.06935632250992381, 0.20354116800920374, 0.5446513991744707]
['servants', ',', 'who', 'were', 'still']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2331003298269178, 0.2792071595191272, 0.1682125581648748, 0.1645520760215998, 0.1549278764674804]
['I', 'thought', 'all', 'that', 'privately']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.1325339276893138, 0.049691329175404, 0.4017612521361531, 0.14343532856284003, 0.15785327811293096, 0.114724884323358]
['not', 'need', 'to', 'urinate']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4107819760701026, 0.2009214641642176, 0.38829655976567984]
['knowest', 'the', 'life', 'I', 'have']	[0.0, 0.0, 0.3806080333716516, 0.1439492644552988, 0.07604382825591259, 0.2016888658152891, 0.10082638709423339, 0.03396646876456316, 0.018189876132131907, 0.022242556625768278, 0.02248471948515136]
['In', 'that', 'moment', 'he', 'heard']	[0.0, 0.0, 0.0, 0.19302052429133565, 0.0, 0.0, 0.15209704227801224, 0.1366361745731016, 0.2561020657631973, 0.1610543671185003, 0.10108982597585287]
['a', 'shred', 'of', 'cloth', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6271009342516781, 0.3728990657483218]
['grey', 'old', 'bank', 'in', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14935557184297152, 0.22362229712198953, 0.17963282759358548, 0.36902003959587, 0.07836926384558347]
['would', 'probably', 'be', 'a', 'mistake']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3077022539821574, 0.1934967359217648, 0.11102383109854289, 0.1520509701072496, 0.23572620889028525]
['me', '--', '"', '"', 'What']	[0.4278522858534038, 0.0, 0.05493016608320104, 0.08310026390181947, 0.06584884841283772, 0.16494629008028938, 0.05820592003371907, 0.03268075652474798, 0.03150242231472397, 0.028248821773301052, 0.05268422502195663]
['sitting', 'on', 'his', 'bed', 'reading']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16746538162115354, 0.13452272162393675, 0.3947860972472303, 0.3032257995076794]
['was', 'rather', 'a', 'large', 'room']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2970030349671016, 0.5011029345677055, 0.05001835014248855, 0.12053723331658395, 0.01965236939553462, 0.011686077610585478]
['methinks', 'I', 'could', 'roll', 'and']	[0.0, 0.0, 0.0, 0.1300707555873396, 0.20613675734491765, 0.27336530620093624, 0.1708227426792581, 0.0920750294951133, 0.04930843394370856, 0.060294288215823624, 0.017926686532902823]
['now', ',', 'someone', 'is']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0948988352299854, 0.08525224174686528, 0.2739279837614267, 0.16747938924754968, 0.37844155001417296]
['William', 'Washington', 'Eathorne', ',', 'next']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.744020782122702, 0.1707605810603345, 0.0417611628148941, 0.04345747400206942]
['of', 'arrows', 'stuck', 'in']	[0.0, 0.0, 0.2911161992003797, 0.195738089567143, 0.03877583290154583, 0.25711007514761314, 0.08997242312067619, 0.034639974006513044, 0.03710110937738186, 0.027220312668787366, 0.028325984009960028]
['surprised', 'that', 'he', 'had', 'left']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.08907803881033201, 0.0, 0.0, 0.337417617929183, 0.3772286351590875, 0.1962757081013974]
['a', 'message', 'for', 'my', 'father']	[0.0, 0.0, 0.42203242606605795, 0.14188118187936444, 0.0, 0.14909343977232323, 0.05590003497811634, 0.016739240560973014, 0.08067846057667041, 0.07892281244011241, 0.0547524037263821]
['moat', 'surrounding', 'it', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09504325122675172, 0.25614593299341804, 0.2743448443342801, 0.23482796053896676, 0.13963801090658343]
['a', 'fine', 'day', ',', 'warm']	[0.0, 0.0, 0.0, 0.31422107560457485, 0.18674215042250403, 0.055032316936245086, 0.12380055539776814, 0.055608031708653985, 0.0744486581563175, 0.11652572331382638, 0.07362148846011002]
['prey', 'to', 'the', 'seductions', 'of']	[0.0, 0.0, 0.0, 0.5565338775801063, 0.0, 0.0, 0.07308994472498452, 0.06566025412070127, 0.0, 0.05159624677378436, 0.2531196768004235]
['advice', 'is', 'for', 'you', 'not']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4063448183397629, 0.0, 0.29323125128448313, 0.21513767319015534, 0.08528625718559864]
['knowledge', 'of', 'each', 'other', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0876606063121523, 0.0, 0.0, 0.28461303654736125, 0.25521792779809843, 0.3725084293423882]
[',', 'they', 'feared', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.43762738340667295, 0.11607065640089176, 0.11604988589975918, 0.05212662991830023, 0.125617892924702, 0.03072107887146901, 0.12178647257820492]
['a', 'lot', ',', 'but', 'something']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24301660405465614, 0.09760600865913394, 0.19096399855354632, 0.4684133887326637]
['up', 'with', 'him', ',', 'pulling']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42996412804348005, 0.34538448570773544, 0.03378685561226317, 0.19086453063652137]
['so', ',', 'perhaps', 'you', "'ll"]	[0.0, 0.0, 0.0, 0.4248848590109829, 0.11222659375658757, 0.04960922958995347, 0.14880105649453773, 0.13367523015132837, 0.10737954077185446, 0.0, 0.023423490224755424]
['', 'Nevertheless', ',', 'much', 'as']	[0.0, 0.0, 0.0, 0.23926863474721827, 0.0, 0.0, 0.12569320210397786, 0.11291632005531796, 0.27211255023376435, 0.1774607300072867, 0.07254856285243491]
['', 'A', 'grin', 'cracked', 'his']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['warning', ',', 'but', 'he', 'had']	[0.0, 0.0, 0.28100394121784555, 0.14170417542693833, 0.0, 0.0, 0.0, 0.2340570010317322, 0.02685926956461448, 0.14451130988816954, 0.1718643028706999]
['of', 'heat', 'and', 'desire']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02503198112169132, 0.9749680188783086]
['own', 'terms', ',', 'he']	[0.48819833110342714, 0.10708212793407654, 0.10446290419898618, 0.05267837041027422, 0.05009096046019436, 0.033213704631018415, 0.01937119399639425, 0.01740208622691524, 0.03594565346095428, 0.05176839519305618, 0.03978627238470305]
['sure', 'she', "'s", 'right', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23896973903622415, 0.09200491952356565, 0.1231772208409863, 0.14459610599171904, 0.40125201460750487]
['', 'He', 'left', 'the', 'hospital']	[0.0, 0.0, 0.0, 0.029151391272231698, 0.0692988970712454, 0.05105541060666482, 0.08422635274636407, 0.17884367416397445, 0.1270862817000535, 0.25945200120510625, 0.2008859912343597]
[',', 'and', 'content', 'to', 'let']	[0.0, 0.0, 0.0, 0.1781065821473179, 0.21169812426234508, 0.06238676293946124, 0.16373594740781502, 0.0840525539628388, 0.1181570296252641, 0.11558580841702493, 0.06627719123793278]
['make', 'more', 'sense', 'to', 'call']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3409968059431297, 0.6590031940568704]
['it', 'all', 'myself', 'with', 'William']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1544990858750773, 0.41638214168080717, 0.11149141868859043, 0.16359787227495973, 0.15402948148056542]
['up', 'the', 'stairs', 'for', 'her']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14960897469022008, 0.13440102238221385, 0.10796256005194123, 0.10561318122122974, 0.5024142616543951]
['Keeping', 'in', 'the', 'shadow', 'of']	[0.0, 0.0, 0.0, 0.0, 0.24131047928665908, 0.14933820225802974, 0.27196019321496917, 0.08622885033792102, 0.13853298535695718, 0.07905237779041414, 0.03357691175504955]
['words', 'were', 'coming', 'in', 'a']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07842642347731138, 0.07045427267285553, 0.22637993400757386, 0.22145366860223906, 0.4032857012400202]
['into', 'his', 'own', 'again', ';']	[0.0, 0.0, 0.0, 0.0, 0.23056480549553673, 0.0, 0.03821318715531675, 0.1373150623561672, 0.22060673948601792, 0.18883034175605107, 0.1844698637509103]
['me', 'to', 'the', 'very', 'depths']	[0.0, 0.0, 0.0, 0.07934183325070453, 0.0, 0.19454172090449917, 0.2292402847092465, 0.22465931265693515, 0.07519410351214832, 0.10298092105305806, 0.0940418239134082]
['man', 'with', 'a', 'baby', 'in']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11572919855795347, 0.0, 0.25054153151467673, 0.2450894843413656, 0.38863978558600426]
['was', 'quite', 'taken', 'aback', '.']	[0.0, 0.0, 0.0, 0.045518156366345264, 0.1713263072806561, 0.09964996788831738, 0.07173513779104325, 0.17990383596838652, 0.1962807076260165, 0.1308196137171466, 0.10476627336208845]
['', 'She', 'awoke', 'on', 'the']	[0.0, 0.0, 0.0, 0.0, 0.21600046015275856, 0.09548197143446494, 0.0, 0.0, 0.0, 0.2527175486205842, 0.43580001979219235]
['you', ',', 'the', 'other', 'half']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.6204833891564099, 0.0, 0.0, 0.0, 0.12317014304765331, 0.2563464677959369]
['I', 'said', 'that', 'he', 'ought']	[0.0, 0.0, 0.0, 0.0, 0.10785018083381132, 0.2860479429986345, 0.32174635000963064, 0.16057800186036406, 0.07739410844465953, 0.012618321877338568, 0.03376509397556135]
['it', "'s", 'nothing', 'for', 'a']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.18593822111366032, 0.13942871101363927, 0.06262779805980566, 0.2515404008506785, 0.22145995550726316, 0.13900491345495292]
['nothing', 'all', 'the', 'time']	[0.0, 0.1914310470169483, 0.0, 0.05650397016200677, 0.0895477629365272, 0.06597360129602586, 0.10883696259964419, 0.1911028278569563, 0.10353024880392038, 0.12921589323738175, 0.06385768609058916]
['stars', 'and', 'celebrities', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12407780578593583, 0.42482209791934605, 0.45110009629471814]
['so', 'that', 'it', 'was', 'but']	[0.0, 0.0, 0.0, 0.14925180174898595, 0.29566871413078327, 0.18297851946902827, 0.15681066514578948, 0.07923974139795587, 0.05657976363931941, 0.069185660610249, 0.010285133857888715]
['voice', ':', "'", 'You', 'would']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2592074346678263, 0.36438131970000476, 0.33099114195811935, 0.04542010367404948]
['paid', 'for', 'the', 'night', "'s"]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.21927588156872652, 0.08221374104901778, 0.29542641739865844, 0.17798409433948656, 0.0870554866470798, 0.13804437899703093]
['is', ',', '"', 'Hunter', 'said']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3265443539305111, 0.07985960135587844, 0.5935960447136105]
['something', 'to', 'report', '?', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40745660100674136, 0.0, 0.5925433989932587]
['She', 'was', 'the', 'one', 'with']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09302948980579516, 0.24405905213050175, 0.662911458063703]
['a', 'degree', 'of', 'feeling', 'that']	[0.0, 0.0, 0.2575631323022188, 0.3896504560585945, 0.05145999264476803, 0.022747643890437173, 0.10234607970038048, 0.12258995181293644, 0.01230936044959006, 0.01806224373414093, 0.02327113940693376]
['so', 'that', 'we', 'should', 'have']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.10306040140744539, 0.0, 0.2777028184372067, 0.16730624522441084, 0.35460855170805944, 0.09732198322287759]
['rein', ',', 'wheeled', 'round', ',']	[0.0, 0.0, 0.0, 0.41582332133725536, 0.329499397085069, 0.12744692996562423, 0.05461033873454512, 0.0, 0.03940854475671099, 0.0289132300381707, 0.004298238082624623]
['which', 'I', 'propose', 'that', 'toast']	[0.0, 0.0, 0.0, 0.34742792579523324, 0.33036326595217047, 0.17037475391050447, 0.05475351402370189, 0.0, 0.05268248608818381, 0.03865204484595927, 0.005746009384246855]
['of', 'thy', 'old', 'master']	[0.0, 0.0, 0.18184854532456626, 0.18340453202276585, 0.0, 0.1284850332130123, 0.264952959966372, 0.0, 0.13905339768936603, 0.03400686238481495, 0.06824866939910267]
['see', 'on', 'his', 'face', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16516812841672135, 0.8348318715832787]
['pale', 'cheek', ',', 'as', 'she']	[0.0, 0.0, 0.249980753255111, 0.3781795695722166, 0.19978026527099765, 0.11038988972688314, 0.016555520367325195, 0.0, 0.011946986238956714, 0.0175305108839875, 0.01563650468452216]
['now', 'played', 'a', 'part']	[0.0, 0.0, 0.0, 0.0, 0.5214652871930235, 0.08644171455806755, 0.15124593061998814, 0.13587157955307208, 0.031183954039393648, 0.05338437721606329, 0.0204071568203917]
['means', 'on', 'a', 'par', 'with']	[0.0, 0.0, 0.0, 0.2504631347198694, 0.3969351772614943, 0.0, 0.0, 0.08864944472966214, 0.1898957975280792, 0.04644086632401593, 0.02761557943687898]
['3', ',', '6', ',', 'and']	[0.0, 0.0, 0.0, 0.10245616286942776, 0.20296627293870256, 0.17944054249872865, 0.0, 0.0967027950857532, 0.11652011052355464, 0.18047547479399847, 0.12143864128983482]
['you', 'out', 'o', "'", 'winder']	[0.0, 0.0, 0.0, 0.10000190990085692, 0.31696701294887725, 0.17514219214306764, 0.05253325528952694, 0.04719317965113899, 0.1705934509141863, 0.07416940357384347, 0.06339959557850242]
['less', 'than', 'three', 'hours', 'for']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3608722592584443, 0.0, 0.2604168168516721, 0.0, 0.37871092388988364]
['rummaging', 'through', 'the', 'drawers', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7333731775026884, 0.0, 0.2666268224973116]
['quick', 'to', 'speak', 'up', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1783021569515951, 0.821697843048405]
['is', 'almost', 'too', 'heavy', 'to']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43437322711204035, 0.2655755055882532, 0.3000512672997064]
['you', 'mean', ',', "'", 'do']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17753547906091538, 0.1426118974374763, 0.26506617392298404, 0.4147864495786243]
['muttering', ',', '"', 'Twenty', '-']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6995498874347855, 0.2006925547802697, 0.058897582127256404, 0.04085997565768825]
['gave', 'my', 'lady', 'a', 'pat']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.18517431513637114, 0.2777117681094223, 0.12474099778694143, 0.12525348789956411, 0.19604454447561856, 0.09107488659208245]
['were', 'all', 'set', 'for', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1842210594540577, 0.34529211631307466, 0.33777819678312626, 0.1327086274497414]
["'m", 'getting', 'pretty', 'tired', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47092986669682, 0.0, 0.22655857430470802, 0.05540710537466627, 0.24710445362380573]
['if', 'they', 'disappeared', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['"', 'Why', 'such', 'a', 'hurry']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.026764049707784256, 0.040138890540210435, 0.5228514204271745, 0.1737929448151901, 0.14167585632546495, 0.0947768381841758]
['step', 'by', 'step', ',', 'till']	[0.0, 0.0692766599454228, 0.17571360599459893, 0.08860854954861856, 0.20523983326536036, 0.15280048459700635, 0.12174109705440367, 0.07237452690535442, 0.05038583184056427, 0.03981065562792366, 0.024048755220746863]
["'ll", 'be', 'home', 'when', 'he']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08490425671969745, 0.20460739253971996, 0.3335915342180419, 0.37689681652254065]
['in', 'the', 'summer', 'of', '1926']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28516997846023767, 0.3193142472285991, 0.24106478233331285, 0.15445099197785023]
['man', 'anyhow', '.', '"', '']	[0.0, 0.0, 0.0, 0.0, 0.14983596726649343, 0.06623427346532917, 0.04966681577829333, 0.3123268228410389, 0.25088799749539714, 0.08765300387786866, 0.08339511927557944]
['man', "'s", 'face', ',', 'his']	[0.0, 0.0, 0.06673820489554644, 0.1346185004126466, 0.06667001411172574, 0.04125962569630119, 0.07071812984254065, 0.13897086304550432, 0.17861352398766742, 0.1372852689146266, 0.16512586909344096]
['What', 'did', 'she', 'think', 'had']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28368245254444857, 0.13875461204071848, 0.577562935414833]
['admiration', ',', 'though', 'very', 'little']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7057831559356162, 0.16198464438898788, 0.07922984409910269, 0.05300235557629327]
['of', 'the', 'land', 'throughout']	[0.0, 0.0, 0.30704625748073994, 0.0, 0.12269301130429151, 0.27117929730982643, 0.0, 0.0, 0.17609087252098968, 0.07177456248882484, 0.051215998895327505]
['old', 'dresses', 'and', 'shoes']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11016329708716942, 0.377181097665641, 0.5126556052471897]
['often', 'painful', '.', '"']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.5222078435548954, 0.0783171594005554, 0.28142446174236185, 0.0, 0.027643142283507303, 0.09040739301868009]
['she', 'had', 'enough', 'room', 'to']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3498645701435897, 0.6501354298564104]
['was', 'your', 'own', 'sock', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7348080281716137, 0.17970445820469347, 0.08548751362369282]
['no', 'occasion', 'to', 'employ']	[0.0, 0.3640864392935056, 0.14207236095077314, 0.2149320042157024, 0.1135417570706199, 0.05019059124952255, 0.03763620734359736, 0.0, 0.04073921337814695, 0.02988951394293482, 0.006911912555197342]
['perhaps', 'we', 'can', 'arrange', 'for']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2616359933416394, 0.0, 0.09440239698649085, 0.36939240625105796, 0.2745692034208117]
['pants', ',', 'as', 'well', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2959842185410567, 0.7040157814589434]
['owing', 'to', 'the', 'removal']	[0.0, 0.20931445121971115, 0.0, 0.04118836413248499, 0.29373982667533316, 0.11541892177222919, 0.18391598946097673, 0.09718863719543007, 0.023421103263050448, 0.026730007999874274, 0.00908269828090994]
['sons', ',', 'and', 'that', 'is']	[0.0, 0.0, 0.38223413475916285, 0.0963761800836917, 0.22910614870383392, 0.11815449151798378, 0.02531428888300969, 0.10233475907511369, 0.027401385238048602, 0.004467517047061602, 0.014611094692093948]
[',', 'painting', ',', 'dancing', ',']	[0.0, 0.3939651422252859, 0.0, 0.03876172820109909, 0.09214465916315481, 0.12219631904255218, 0.06108722618609143, 0.04573135664100488, 0.12490033520831077, 0.09343357903169926, 0.027779654300801582]
[',', 'shook', 'a', 'cigarette', 'out']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1270507918188679, 0.0, 0.24959330782669978, 0.6233559003544323]
['with', 'everything', 'else', 'they', 'had']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32375100565182885, 0.1583529216703081, 0.5178960726778631]
['got', 'to', 'rely', 'on', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3728486180209652, 0.2995043534631533, 0.10987005892470904, 0.2177769695911725]
['which', 'was', 'inserted', 'in', 'the']	[0.0, 0.41000041020818434, 0.0, 0.2151435614912465, 0.08524013704922144, 0.05651999300173501, 0.06357361378041763, 0.05711127094020966, 0.04077931292973089, 0.05235813476305483, 0.019273565836199637]
['act', 'as', 'if', 'we', 'know']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.251686416280906, 0.7483135837190941]
['not', ',', 'one', 'hopes']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14169332310026198, 0.0, 0.15337556389093226, 0.40010120091824847, 0.30482991209055743]
['a', 'wave', 'of', 'euphoria', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2225432874165299, 0.7774567125834702]
['right', ',', 'but', 'they', "'re"]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044980237548959766, 0.36367142636217803, 0.24344369752476477, 0.10716574800714089, 0.2407388905569565]
[',', 'how', 'far', 'was', 'he']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07167191644308803, 0.19315911092879093, 0.2586035897594594, 0.3035713244656642, 0.17299405840299742]
